sloc1	scate2	ps1	ps1a	as1	clk01	cost1	cash1	dispuser1	dispsub1	realcostuser1	realcostsub1
16	609	613	530	8674	75	660.26	532.0	34	38	33	37
172	37981	76	0	0	0	0.0	0.0	0	0	0	0
2042	34807	1	0	0	0	0.0	0.0	0	0	0	0
2042	611	28	0	0	0	0.0	0.0	0	0	0	0
2048	14326	106	0	0	0	0.0	0.0	0	0	0	0
2052	14286	173	0	0	0	0.0	0.0	0	0	0	0
2053	26516	56	38	79	3	11.13	8.4	2	2	1	1
2054	609	712	540	3184	38	205.02	137.39	8	8	6	6
2055	8855	11	0	0	0	0.0	0.0	0	0	0	0
2247	14000	549	0	0	0	0.0	0.0	0	0	0	0
2247	8717	35	0	0	0	0.0	0.0	0	0	0	0
2248	460	148	143	403	3	14.3	9.54	2	3	2	2
2302	360	91	0	0	0	0.0	0.0	0	0	0	0
2302	8445	41	0	0	0	0.0	0.0	0	0	0	0
2303	350	52	0	0	0	0.0	0.0	0	0	0	0
2307	310	141	9	9	0	2.02	1.35	0	0	0	0
2315	186	21	0	0	0	0.0	0.0	0	0	0	0
2325	130	209	0	0	0	0.0	0.0	0	0	0	0
2328	23442	2	0	0	0	0.0	0.0	0	0	0	0
2337	128	94	0	0	0	0.0	0.0	0	0	0	0
2337	26520	4	0	0	0	0.0	0.0	0	0	0	0
2337	8546	30	0	0	0	0.0	0.0	0	0	0	0
2342	8658	39	0	0	0	0.0	0.0	0	0	0	0
2344	102	90	0	0	0	0.0	0.0	0	0	0	0
2347	8608	20	0	0	0	0.0	0.0	0	0	0	0
2378	37866	1	0	0	0	0.0	0.0	0	0	0	0
2378	95	901	451	782	13	40.9	27.27	1	1	1	1
2381	14326	113	0	0	0	0.0	0.0	0	0	0	0
2394	710	49	0	0	0	0.0	0.0	0	0	0	0
2394	97	72	0	0	0	0.0	0.0	0	0	0	0
2397	14455	130	0	0	0	0.0	0.0	0	0	0	0
2397	38116	4	0	0	0	0.0	0.0	0	0	0	0
2398	26523	71	34	34	0	0.0	0.0	1	1	0	0
2408	309	18	0	0	0	0.0	0.0	0	0	0	0
2422	37866	1	0	0	0	0.0	0.0	0	0	0	0
2422	95	1182	0	0	0	0.0	0.0	0	0	0	0
2501	152	12	0	0	0	0.0	0.0	0	0	0	0
2501	314	6	0	0	0	0.0	0.0	0	0	0	0
2501	36012	3	0	0	0	0.0	0.0	0	0	0	0
265	34323	669	90	90	0	15.14	13.46	0	0	0	0
291	309	71	0	0	0	0.0	0.0	0	0	0	0
293	460	103	102	102	2	0.0	0.0	1	1	0	0
3	96	33180	27431	268656	448	2183.52	1795.96	12	12	12	12
304	133	285	228	430	3	8.83	6.74	1	2	1	2
3157	14379	31	0	0	0	0.0	0.0	0	0	0	0
3163	14363	13	0	0	0	0.0	0.0	0	0	0	0
3184	8752	8	0	0	0	0.0	0.0	0	0	0	0
3209	156	595	0	0	0	0.0	0.0	0	0	0	0
3266	199	54	0	0	0	0.0	0.0	0	0	0	0
3328	190	76	0	0	0	0.0	0.0	0	0	0	0
3350	26515	24	0	0	0	0.0	0.0	0	0	0	0
3434	14326	106	66	210	5	22.1	20.24	3	4	3	4
3439	133	7	0	0	0	0.0	0.0	0	0	0	0
3453	8735	22	0	0	0	0.0	0.0	0	0	0	0
3470	309	58	0	0	0	0.0	0.0	0	0	0	0
3489	35828	28	0	0	0	0.0	0.0	0	0	0	0
362	37863	86	0	0	0	0.0	0.0	0	0	0	0
362	8746	99	0	0	0	0.0	0.0	0	0	0	0
367	34807	3	0	0	0	0.0	0.0	0	0	0	0
367	611	21	0	0	0	0.0	0.0	0	0	0	0
37	8493	1933	480	884	1	21.21	8.72	1	1	1	1
385	22431	210	0	0	0	0.0	0.0	0	0	0	0
385	8516	1716	0	0	0	0.0	0.0	0	0	0	0
394	26518	12	0	0	0	0.0	0.0	0	0	0	0
397	311	14	0	0	0	0.0	0.0	0	0	0	0
424	8855	56	34	34	0	9.13	5.99	1	1	1	1
450	36488	65	0	0	0	0.0	0.0	0	0	0	0
455	460	74	0	0	0	0.0	0.0	0	0	0	0
469	14419	14	0	0	0	0.0	0.0	0	0	0	0
469	771	1	0	0	0	0.0	0.0	0	0	0	0
471	26521	35	0	0	0	0.0	0.0	0	0	0	0
505	356	31	0	0	0	0.0	0.0	0	0	0	0
520	29389	1	0	0	0	0.0	0.0	0	0	0	0
5333	35981	11	0	0	0	0.0	0.0	0	0	0	0
5334	23442	2	0	0	0	0.0	0.0	0	0	0	0
556	26518	9	0	0	0	0.0	0.0	0	0	0	0
5633	234	139	0	0	0	0.0	0.0	0	0	0	0
5695	8645	38	0	0	0	0.0	0.0	0	0	0	0
5709	203	406	0	0	0	0.0	0.0	0	0	0	0
572	343	58	0	0	0	0.0	0.0	0	0	0	0
572	8761	5	0	0	0	0.0	0.0	0	0	0	0
5733	125	306	0	0	0	0.0	0.0	0	0	0	0
5733	8543	52	5	5	0	2.0	2.0	0	0	0	0
5772	186	7	0	0	0	0.0	0.0	0	0	0	0
5845	798	83	0	0	0	0.0	0.0	0	0	0	0
5853	311	89	0	0	0	0.0	0.0	0	0	0	0
5928	35828	34	0	0	0	0.0	0.0	0	0	0	0
5936	37863	0	0	0	0	0.0	0.0	0	0	0	0
5936	8746	4	0	0	0	0.0	0.0	0	0	0	0
5959	22431	4	0	0	0	0.0	0.0	0	0	0	0
5959	8516	47	0	0	0	0.0	0.0	0	0	0	0
606	8493	2252	0	0	0	0.0	0.0	0	0	0	0
613	35136	123	0	0	0	0.0	0.0	0	0	0	0
613	37864	1	0	0	0	0.0	0.0	0	0	0	0
615	309	9	0	0	0	0.0	0.0	0	0	0	0
623	111	147	119	525	10	0.0	0.0	5	5	0	0
629	26517	5	0	0	0	0.0	0.0	0	0	0	0
669	102	440	260	1121	16	0.0	0.0	5	5	0	0
6745	35721	7	0	0	0	0.0	0.0	0	0	0	0
6760	36011	70	0	0	0	0.0	0.0	0	0	0	0
6770	37866	2	0	0	0	0.0	0.0	0	0	0	0
6770	95	719	0	0	0	0.0	0.0	0	0	0	0
6776	14379	30	0	0	0	0.0	0.0	0	0	0	0
686	14526	74	4	4	0	1.81	1.81	0	0	0	0
693	38117	2	0	0	0	0.0	0.0	0	0	0	0
693	8442	26	0	0	0	0.0	0.0	0	0	0	0
7154	171	22	0	0	0	0.0	0.0	0	0	0	0
722	26522	1	0	0	0	0.0	0.0	0	0	0	0
725	35691	3	0	0	0	0.0	0.0	0	0	0	0
7303	26522	0	0	0	0	0.0	0.0	0	0	0	0
7452	14502	22	0	0	0	0.0	0.0	0	0	0	0
7452	8444	27	0	0	0	0.0	0.0	0	0	0	0
7453	14286	136	0	0	0	0.0	0.0	0	0	0	0
7468	8735	29	0	0	0	0.0	0.0	0	0	0	0
7576	128	29	0	0	0	0.0	0.0	0	0	0	0
7576	26520	0	0	0	0	0.0	0.0	0	0	0	0
7576	8546	8	0	0	0	0.0	0.0	0	0	0	0
7620	128	58	0	0	0	0.0	0.0	0	0	0	0
7620	26520	3	0	0	0	0.0	0.0	0	0	0	0
7620	8546	24	0	0	0	0.0	0.0	0	0	0	0
772	125	4751	4633	12323	17	120.54	100.77	2	2	2	2
772	8543	116	54	54	2	9.94	6.62	0	0	0	0
7951	8855	13	0	0	0	0.0	0.0	0	0	0	0
801	113	18	0	0	0	0.0	0.0	0	0	0	0
801	35984	56	29	29	0	0.0	0.0	1	1	0	0
811	26523	354	205	561	4	31.81	21.22	3	3	1	1
831	41588	3	0	0	0	0.0	0.0	0	0	0	0
834	234	32	0	0	0	0.0	0.0	0	0	0	0
836	96	94	0	0	0	0.0	0.0	0	0	0	0
8601	8537	61	0	0	0	0.0	0.0	0	0	0	0
872	14286	64	0	0	0	0.0	0.0	0	0	0	0
8854	8735	38	0	0	0	0.0	0.0	0	0	0	0
9123	34323	4	0	0	0	0.0	0.0	0	0	0	0
93	8752	99	24	24	0	1.06	1.06	0	0	0	0
9357	14001	38	0	0	0	0.0	0.0	0	0	0	0
9363	8658	29	0	0	0	0.0	0.0	0	0	0	0
9389	36011	36	0	0	0	0.0	0.0	0	0	0	0
9409	798	34	0	0	0	0.0	0.0	0	0	0	0
944	38118	3	0	0	0	0.0	0.0	0	0	0	0
9444	203	174	0	0	0	0.0	0.0	0	0	0	0
9449	14379	15	0	0	0	0.0	0.0	0	0	0	0
946	26515	3	0	0	0	0.0	0.0	0	0	0	0
9481	37981	4	0	0	0	0.0	0.0	0	0	0	0
952	14539	45	0	0	0	0.0	0.0	0	0	0	0
9530	234	130	3	3	0	3.71	3.71	0	0	0	0
9539	35691	2	0	0	0	0.0	0.0	0	0	0	0
9551	38117	0	0	0	0	0.0	0.0	0	0	0	0
9551	8442	24	0	0	0	0.0	0.0	0	0	0	0
961	350	52	0	0	0	0.0	0.0	0	0	0	0
9617	14363	5	0	0	0	0.0	0.0	0	0	0	0
9656	36014	3	0	0	0	0.0	0.0	0	0	0	0
967	35828	14	0	0	0	0.0	0.0	0	0	0	0
9687	26516	9	0	0	0	0.0	0.0	0	0	0	0
9688	609	310	0	0	0	0.0	0.0	0	0	0	0
9706	14526	5	0	0	0	0.0	0.0	0	0	0	0
9736	34323	10	0	0	0	0.0	0.0	0	0	0	0
9749	34806	6	0	0	0	0.0	0.0	0	0	0	0
9799	35981	26	0	0	0	0.0	0.0	0	0	0	0
9854	118	12	0	0	0	0.0	0.0	0	0	0	0
993	148	22	0	0	0	0.0	0.0	0	0	0	0
993	36008	59	0	0	0	0.0	0.0	0	0	0	0
9976	8658	16	0	0	0	0.0	0.0	0	0	0	0
10015	26521	2	0	0	0	0.0	0.0	0	0	0	0
1005	8609	51	0	0	0	0.0	0.0	0	0	0	0
10088	14326	146	0	0	0	0.0	0.0	0	0	0	0
10184	14419	2	0	0	0	0.0	0.0	0	0	0	0
10184	771	1	0	0	0	0.0	0.0	0	0	0	0
10260	118	12	0	0	0	0.0	0.0	0	0	0	0
10266	798	47	0	0	0	0.0	0.0	0	0	0	0
1029	8658	33	0	0	0	0.0	0.0	0	0	0	0
10304	34323	11	0	0	0	0.0	0.0	0	0	0	0
10387	8608	3	0	0	0	0.0	0.0	0	0	0	0
1039	38115	2	0	0	0	0.0	0.0	0	0	0	0
1039	8558	240	68	68	1	0.0	0.0	1	1	0	0
10417	26516	16	0	0	0	0.0	0.0	0	0	0	0
10448	309	14	0	0	0	0.0	0.0	0	0	0	0
10467	8537	68	0	0	0	0.0	0.0	0	0	0	0
10506	26517	0	0	0	0	0.0	0.0	0	0	0	0
10539	128	27	0	0	0	0.0	0.0	0	0	0	0
10539	26520	1	0	0	0	0.0	0.0	0	0	0	0
10539	8546	6	0	0	0	0.0	0.0	0	0	0	0
10564	14354	70	0	0	0	0.0	0.0	0	0	0	0
1078	34323	137	0	0	0	0.0	0.0	0	0	0	0
1086	37862	1	0	0	0	0.0	0.0	0	0	0	0
1096	8645	59	0	0	0	0.0	0.0	0	0	0	0
11296	343	2	0	0	0	0.0	0.0	0	0	0	0
11296	8761	0	0	0	0	0.0	0.0	0	0	0	0
122	8752	137	59	84	0	4.05	3.48	1	1	1	1
12291	356	13	0	0	0	0.0	0.0	0	0	0	0
12804	130	13	0	0	0	0.0	0.0	0	0	0	0
13950	14000	311	0	0	0	0.0	0.0	0	0	0	0
13950	8717	20	0	0	0	0.0	0.0	0	0	0	0
13951	460	95	85	166	1	0.0	0.0	2	2	0	0
14357	360	40	0	0	0	0.0	0.0	0	0	0	0
14357	8445	9	0	0	0	0.0	0.0	0	0	0	0
147	14354	480	78	78	1	6.61	5.51	0	0	0	0
172	609	8981	8197	143239	359	2567.54	2049.35	34	37	34	34
18	310	1881	95	95	0	9.89	8.01	0	0	0	0
188	125	13612	11944	36379	154	276.57	232.08	3	3	2	2
188	8543	7133	3219	6870	6	39.07	33.5	2	2	1	1
2032	712	15	0	0	0	0.0	0.0	0	0	0	0
2037	26515	17	0	0	0	0.0	0.0	0	0	0	0
2038	37981	13	0	0	0	0.0	0.0	0	0	0	0
2039	14255	45	0	0	0	0.0	0.0	0	0	0	0
2039	24056	13	0	0	0	0.0	0.0	0	0	0	0
2039	35694	66	0	0	0	0.0	0.0	0	0	0	0
2039	8692	13	0	0	0	0.0	0.0	0	0	0	0
2040	14000	353	0	0	0	0.0	0.0	0	0	0	0
2040	8717	19	0	0	0	0.0	0.0	0	0	0	0
2041	460	160	0	0	0	0.0	0.0	0	0	0	0
2043	14539	0	0	0	0	0.0	0.0	0	0	0	0
2047	356	12	0	0	0	0.0	0.0	0	0	0	0
2049	23065	68	0	0	0	0.0	0.0	0	0	0	0
2052	350	111	0	0	0	0.0	0.0	0	0	0	0
2053	26517	8	0	0	0	0.0	0.0	0	0	0	0
2055	14419	25	0	0	0	0.0	0.0	0	0	0	0
2055	771	0	0	0	0	0.0	0.0	0	0	0	0
2192	26513	31	0	0	0	0.0	0.0	0	0	0	0
2247	14001	73	0	0	0	0.0	0.0	0	0	0	0
2248	128	37	0	0	0	0.0	0.0	0	0	0	0
2248	26520	3	0	0	0	0.0	0.0	0	0	0	0
2248	8546	563	0	0	0	0.0	0.0	0	0	0	0
228	26513	90	0	0	0	0.0	0.0	0	0	0	0
2292	14326	74	0	0	0	0.0	0.0	0	0	0	0
2299	113	5	0	0	0	0.0	0.0	0	0	0	0
2299	35984	26	0	0	0	0.0	0.0	0	0	0	0
2302	8608	14	0	0	0	0.0	0.0	0	0	0	0
2307	311	61	0	0	0	0.0	0.0	0	0	0	0
2319	309	36	0	0	0	0.0	0.0	0	0	0	0
2323	36011	11	0	0	0	0.0	0.0	0	0	0	0
2337	26521	6	0	0	0	0.0	0.0	0	0	0	0
2342	8659	154	0	0	0	0.0	0.0	0	0	0	0
2347	8609	29	0	0	0	0.0	0.0	0	0	0	0
2354	26513	51	0	0	0	0.0	0.0	0	0	0	0
2360	8523	110	88	88	3	9.45	6.33	1	1	1	1
2371	37981	14	0	0	0	0.0	0.0	0	0	0	0
2372	14255	53	0	0	0	0.0	0.0	0	0	0	0
2372	24056	11	0	0	0	0.0	0.0	0	0	0	0
2372	35694	59	0	0	0	0.0	0.0	0	0	0	0
2372	8692	12	0	0	0	0.0	0.0	0	0	0	0
2373	41588	2	0	0	0	0.0	0.0	0	0	0	0
2378	96	758	541	3513	42	164.5	109.09	8	8	6	6
2380	356	26	0	0	0	0.0	0.0	0	0	0	0
2397	38117	3	0	0	0	0.0	0.0	0	0	0	0
2397	8442	27	0	0	0	0.0	0.0	0	0	0	0
2408	148	7	0	0	0	0.0	0.0	0	0	0	0
2408	36008	6	0	0	0	0.0	0.0	0	0	0	0
2422	96	1080	772	4303	23	182.28	150.8	5	8	5	6
2429	35691	9	0	0	0	0.0	0.0	0	0	0	0
2501	15520	14	0	0	0	0.0	0.0	0	0	0	0
265	35828	321	126	511	4	44.62	38.4	5	5	5	5
291	148	48	0	0	0	0.0	0.0	0	0	0	0
291	36008	56	0	0	0	0.0	0.0	0	0	0	0
293	128	16	0	0	0	0.0	0.0	0	0	0	0
293	26520	2	0	0	0	0.0	0.0	0	0	0	0
293	8546	8	0	0	0	0.0	0.0	0	0	0	0
296	22431	22	0	0	0	0.0	0.0	0	0	0	0
296	8516	166	140	280	1	7.64	4.77	2	2	1	1
3	710	1510	227	227	2	27.54	20.29	1	1	1	1
3	97	1878	454	454	1	67.96	51.71	1	1	1	1
3163	14526	36	0	0	0	0.0	0.0	0	0	0	0
3177	199	57	0	0	0	0.0	0.0	0	0	0	0
3251	8523	148	95	174	1	0.0	0.0	2	2	0	0
3350	26516	22	0	0	0	0.0	0.0	0	0	0	0
3453	156	398	0	0	0	0.0	0.0	0	0	0	0
3470	148	21	0	0	0	0.0	0.0	0	0	0	0
3470	36008	33	0	0	0	0.0	0.0	0	0	0	0
3479	798	88	0	0	0	0.0	0.0	0	0	0	0
355	8493	92	43	80	0	0.0	0.0	1	2	0	0
357	712	8	0	0	0	0.0	0.0	0	0	0	0
362	35136	338	268	268	11	0.0	0.0	1	1	0	0
362	37864	2	0	0	0	0.0	0.0	0	0	0	0
399	130	18	0	0	0	0.0	0.0	0	0	0	0
400	8645	9	0	0	0	0.0	0.0	0	0	0	0
407	37981	3	0	0	0	0.0	0.0	0	0	0	0
408	14255	8	0	0	0	0.0	0.0	0	0	0	0
408	24056	7	0	0	0	0.0	0.0	0	0	0	0
408	35694	24	0	0	0	0.0	0.0	0	0	0	0
408	8692	6	0	0	0	0.0	0.0	0	0	0	0
409	41588	1	0	0	0	0.0	0.0	0	0	0	0
424	14419	320	107	156	2	26.28	16.99	1	1	1	1
424	771	41	0	0	0	0.0	0.0	0	0	0	0
455	128	10	0	0	0	0.0	0.0	0	0	0	0
455	26520	1	0	0	0	0.0	0.0	0	0	0	0
455	8546	3	0	0	0	0.0	0.0	0	0	0	0
471	26522	2	0	0	0	0.0	0.0	0	0	0	0
483	343	322	117	117	4	7.66	7.66	0	0	0	0
483	8761	23	0	0	0	0.0	0.0	0	0	0	0
497	203	536	170	170	2	20.94	20.94	0	0	0	0
500	118	8	0	0	0	0.0	0.0	0	0	0	0
502	22431	23	0	0	0	0.0	0.0	0	0	0	0
502	8516	132	0	0	0	0.0	0.0	0	0	0	0
518	8645	53	0	0	0	0.0	0.0	0	0	0	0
523	36488	50	0	0	0	0.0	0.0	0	0	0	0
5333	111	39	0	0	0	0.0	0.0	0	0	0	0
541	203	2842	2130	5252	13	156.18	101.28	2	2	2	2
5632	34323	53	0	0	0	0.0	0.0	0	0	0	0
5669	37861	2	0	0	0	0.0	0.0	0	0	0	0
5695	35981	34	9	9	0	6.05	6.05	0	0	0	0
5756	798	68	0	0	0	0.0	0.0	0	0	0	0
5845	186	23	0	0	0	0.0	0.0	0	0	0	0
5898	36011	38	0	0	0	0.0	0.0	0	0	0	0
5936	35136	11	0	0	0	0.0	0.0	0	0	0	0
5936	37864	0	0	0	0	0.0	0.0	0	0	0	0
5942	36011	26	0	0	0	0.0	0.0	0	0	0	0
5958	14379	2	0	0	0	0.0	0.0	0	0	0	0
613	168	646	444	1687	20	3.17	2.05	4	4	0	0
613	212	203	49	49	1	0.0	0.0	0	0	0	0
613	37865	1	0	0	0	0.0	0.0	0	0	0	0
615	148	2	0	0	0	0.0	0.0	0	0	0	0
615	36008	3	0	0	0	0.0	0.0	0	0	0	0
618	118	5	0	0	0	0.0	0.0	0	0	0	0
629	26518	8	0	0	0	0.0	0.0	0	0	0	0
645	343	21	0	0	0	0.0	0.0	0	0	0	0
645	8761	0	0	0	0	0.0	0.0	0	0	0	0
648	36011	4	0	0	0	0.0	0.0	0	0	0	0
6700	35721	22	0	0	0	0.0	0.0	0	0	0	0
6760	152	37	0	0	0	0.0	0.0	0	0	0	0
6760	314	20	0	0	0	0.0	0.0	0	0	0	0
6760	36012	6	0	0	0	0.0	0.0	0	0	0	0
6770	96	922	127	127	1	5.12	5.12	0	0	0	0
679	26513	19	0	0	0	0.0	0.0	0	0	0	0
6803	118	15	0	0	0	0.0	0.0	0	0	0	0
6805	22431	5	0	0	0	0.0	0.0	0	0	0	0
6805	8516	52	0	0	0	0.0	0.0	0	0	0	0
693	38118	1	0	0	0	0.0	0.0	0	0	0	0
696	37981	1	0	0	0	0.0	0.0	0	0	0	0
6964	14326	271	44	44	0	0.0	0.0	0	0	0	0
697	14255	4	0	0	0	0.0	0.0	0	0	0	0
697	24056	1	0	0	0	0.0	0.0	0	0	0	0
697	35694	6	0	0	0	0.0	0.0	0	0	0	0
697	8692	0	0	0	0	0.0	0.0	0	0	0	0
698	41588	1	0	0	0	0.0	0.0	0	0	0	0
710	133	60	0	0	0	0.0	0.0	0	0	0	0
7133	14363	29	0	0	0	0.0	0.0	0	0	0	0
7154	8752	9	0	0	0	0.0	0.0	0	0	0	0
722	26523	219	125	520	6	25.66	22.14	5	5	1	1
7289	37861	1	0	0	0	0.0	0.0	0	0	0	0
7303	26523	71	0	0	0	0.0	0.0	0	0	0	0
740	37981	43	0	0	0	0.0	0.0	0	0	0	0
7452	360	52	0	0	0	0.0	0.0	0	0	0	0
7452	8445	22	0	0	0	0.0	0.0	0	0	0	0
7453	350	81	0	0	0	0.0	0.0	0	0	0	0
7468	156	384	239	578	23	12.37	11.83	2	2	1	1
751	23065	112	0	0	0	0.0	0.0	0	0	0	0
7576	26521	0	0	0	0	0.0	0.0	0	0	0	0
7620	26521	7	0	0	0	0.0	0.0	0	0	0	0
783	14286	103	0	0	0	0.0	0.0	0	0	0	0
79	36011	261	0	0	0	0.0	0.0	0	0	0	0
791	22431	124	91	91	4	0.0	0.0	1	1	0	0
791	8516	275	190	190	3	0.0	0.0	1	1	0	0
7921	125	294	0	0	0	0.0	0.0	0	0	0	0
7921	8543	33	0	0	0	0.0	0.0	0	0	0	0
7951	14419	36	0	0	0	0.0	0.0	0	0	0	0
7951	771	2	0	0	0	0.0	0.0	0	0	0	0
836	710	6	0	0	0	0.0	0.0	0	0	0	0
836	97	21	0	0	0	0.0	0.0	0	0	0	0
845	125	5244	4913	19521	71	419.18	327.66	4	4	4	4
845	8543	341	238	629	8	76.0	61.76	3	3	2	2
858	37981	20	0	0	0	0.0	0.0	0	0	0	0
872	350	66	0	0	0	0.0	0.0	0	0	0	0
882	29389	49	0	0	0	0.0	0.0	0	0	0	0
8854	156	769	0	0	0	0.0	0.0	0	0	0	0
8973	190	46	0	0	0	0.0	0.0	0	0	0	0
901	26515	26	0	0	0	0.0	0.0	0	0	0	0
9123	35828	5	0	0	0	0.0	0.0	0	0	0	0
914	37861	13	0	0	0	0.0	0.0	0	0	0	0
9146	14286	18	0	0	0	0.0	0.0	0	0	0	0
9357	26531	14	0	0	0	0.0	0.0	0	0	0	0
9357	8719	50	0	0	0	0.0	0.0	0	0	0	0
9363	8659	114	0	0	0	0.0	0.0	0	0	0	0
9389	152	24	0	0	0	0.0	0.0	0	0	0	0
9389	314	9	0	0	0	0.0	0.0	0	0	0	0
9389	36012	4	0	0	0	0.0	0.0	0	0	0	0
9409	186	18	0	0	0	0.0	0.0	0	0	0	0
944	14502	86	43	106	3	9.09	6.06	2	2	1	1
944	8444	60	0	0	0	0.0	0.0	0	0	0	0
946	26516	3	0	0	0	0.0	0.0	0	0	0	0
9481	609	279	0	0	0	0.0	0.0	0	0	0	0
9499	8523	87	0	0	0	0.0	0.0	0	0	0	0
9517	203	194	0	0	0	0.0	0.0	0	0	0	0
9551	38118	2	0	0	0	0.0	0.0	0	0	0	0
9617	14526	26	0	0	0	0.0	0.0	0	0	0	0
9656	8735	10	0	0	0	0.0	0.0	0	0	0	0
968	8493	147	0	0	0	0.0	0.0	0	0	0	0
9687	26517	0	0	0	0	0.0	0.0	0	0	0	0
9704	34806	6	0	0	0	0.0	0.0	0	0	0	0
9717	14255	12	0	0	0	0.0	0.0	0	0	0	0
9717	24056	11	0	0	0	0.0	0.0	0	0	0	0
9717	35694	23	0	0	0	0.0	0.0	0	0	0	0
9717	8692	11	0	0	0	0.0	0.0	0	0	0	0
9736	35828	9	0	0	0	0.0	0.0	0	0	0	0
9749	34807	2	0	0	0	0.0	0.0	0	0	0	0
9749	611	72	0	0	0	0.0	0.0	0	0	0	0
977	309	26	0	0	0	0.0	0.0	0	0	0	0
979	460	53	48	93	2	9.84	6.55	2	2	1	1
9799	111	173	0	0	0	0.0	0.0	0	0	0	0
9811	22431	38	0	0	0	0.0	0.0	0	0	0	0
9811	8516	328	0	0	0	0.0	0.0	0	0	0	0
9832	36488	5	0	0	0	0.0	0.0	0	0	0	0
9837	460	90	0	0	0	0.0	0.0	0	0	0	0
9854	8537	36	0	0	0	0.0	0.0	0	0	0	0
9902	29389	2	0	0	0	0.0	0.0	0	0	0	0
9976	8659	81	0	0	0	0.0	0.0	0	0	0	0
9993	34806	5	0	0	0	0.0	0.0	0	0	0	0
10015	26522	0	0	0	0	0.0	0.0	0	0	0	0
10070	8493	24	0	0	0	0.0	0.0	0	0	0	0
10134	37861	0	0	0	0	0.0	0.0	0	0	0	0
10171	118	31	0	0	0	0.0	0.0	0	0	0	0
10198	14000	582	148	148	2	3.59	2.39	0	0	0	0
10198	8717	30	0	0	0	0.0	0.0	0	0	0	0
102	14354	1264	442	619	6	51.67	48.24	1	2	1	1
10229	8523	119	101	101	4	13.32	13.32	1	1	1	1
10260	8537	36	0	0	0	0.0	0.0	0	0	0	0
10266	186	24	0	0	0	0.0	0.0	0	0	0	0
1029	8659	173	0	0	0	0.0	0.0	0	0	0	0
10304	35828	21	0	0	0	0.0	0.0	0	0	0	0
10387	8609	20	0	0	0	0.0	0.0	0	0	0	0
1039	14455	527	0	0	0	0.0	0.0	0	0	0	0
1039	38116	6	0	0	0	0.0	0.0	0	0	0	0
10394	26513	6	0	0	0	0.0	0.0	0	0	0	0
10417	26517	3	0	0	0	0.0	0.0	0	0	0	0
10448	148	13	0	0	0	0.0	0.0	0	0	0	0
10448	36008	10	0	0	0	0.0	0.0	0	0	0	0
10506	26518	9	0	0	0	0.0	0.0	0	0	0	0
10513	35691	7	0	0	0	0.0	0.0	0	0	0	0
10536	203	409	0	0	0	0.0	0.0	0	0	0	0
10539	26521	2	0	0	0	0.0	0.0	0	0	0	0
1057	26515	27	0	0	0	0.0	0.0	0	0	0	0
1067	356	25	0	0	0	0.0	0.0	0	0	0	0
1078	35828	89	0	0	0	0.0	0.0	0	0	0	0
1086	37863	29	0	0	0	0.0	0.0	0	0	0	0
1086	8746	55	0	0	0	0.0	0.0	0	0	0	0
1096	35981	101	0	0	0	0.0	0.0	0	0	0	0
11077	35721	0	0	0	0	0.0	0.0	0	0	0	0
11226	22431	5	0	0	0	0.0	0.0	0	0	0	0
11226	8516	75	0	0	0	0.0	0.0	0	0	0	0
13950	14001	29	0	0	0	0.0	0.0	0	0	0	0
13951	128	21	0	0	0	0.0	0.0	0	0	0	0
13951	26520	1	0	0	0	0.0	0.0	0	0	0	0
13951	8546	13	0	0	0	0.0	0.0	0	0	0	0
14357	8608	2	0	0	0	0.0	0.0	0	0	0	0
158	41588	61	0	0	0	0.0	0.0	0	0	0	0
18	311	1045	512	1463	8	122.89	94.56	4	4	4	4
202	41588	39	0	0	0	0.0	0.0	0	0	0	0
2032	23442	6	0	0	0	0.0	0.0	0	0	0	0
2037	26516	30	0	0	0	0.0	0.0	0	0	0	0
2038	609	250	0	0	0	0.0	0.0	0	0	0	0
2039	8855	8	0	0	0	0.0	0.0	0	0	0	0
2040	14001	46	0	0	0	0.0	0.0	0	0	0	0
2041	128	31	0	0	0	0.0	0.0	0	0	0	0
2041	26520	8	0	0	0	0.0	0.0	0	0	0	0
2041	8546	10	0	0	0	0.0	0.0	0	0	0	0
2042	118	11	0	0	0	0.0	0.0	0	0	0	0
2044	22431	85	0	0	0	0.0	0.0	0	0	0	0
2044	8516	503	0	0	0	0.0	0.0	0	0	0	0
2048	798	47	0	0	0	0.0	0.0	0	0	0	0
2053	26518	12	0	0	0	0.0	0.0	0	0	0	0
2247	26531	35	0	0	0	0.0	0.0	0	0	0	0
2247	8719	132	0	0	0	0.0	0.0	0	0	0	0
2248	26521	4	0	0	0	0.0	0.0	0	0	0	0
2284	41588	0	0	0	0	0.0	0.0	0	0	0	0
2302	8609	32	0	0	0	0.0	0.0	0	0	0	0
2303	190	92	12	12	0	4.54	4.54	0	0	0	0
2319	148	15	0	0	0	0.0	0.0	0	0	0	0
2319	36008	27	0	0	0	0.0	0.0	0	0	0	0
2323	152	16	0	0	0	0.0	0.0	0	0	0	0
2323	314	13	0	0	0	0.0	0.0	0	0	0	0
2323	36012	1	0	0	0	0.0	0.0	0	0	0	0
2328	102	120	0	0	0	0.0	0.0	0	0	0	0
2337	26522	0	0	0	0	0.0	0.0	0	0	0	0
2346	14354	48	0	0	0	0.0	0.0	0	0	0	0
2371	609	185	64	64	1	20.63	18.32	0	0	0	0
