sloc1	scate2	platform	clks_one_day
541	8442	app	0
556	309	m	0
5669	309	app	0
5722	14379	app	0
5756	168	app	23
5756	212	app	5
5772	96	app	14
5853	14455	app	6
613	156	pc	8
629	609	pc	16
645	36008	m	0
6760	36008	pc	0
6770	190	m	0
696	311	app	0
6964	14354	m	0
700	36488	pc	0
710	35691	m	0
710	611	app	0
7154	8735	app	0
722	609	app	11
722	8537	pc	0
726	111	m	0
728	186	pc	0
7303	609	app	0
7303	8537	pc	0
740	133	m	6
740	311	app	7
7453	8735	m	0
751	14455	m	7
7620	311	m	0
771	35694	m	2
771	8537	app	0
772	14379	app	0
776	23087	app	0
79	35721	pc	12
7951	125	m	17
7951	8543	m	0
801	102	pc	0
811	152	m	1
821	96	m	27
831	130	app	0
836	203	pc	0
837	14502	app	3
837	343	m	1
837	8444	app	2
845	35984	pc	0
858	133	m	0
858	311	app	0
8582	96	m	7
8694	8537	app	0
872	171	app	0
891	310	pc	1
891	460	m	32
910	97	m	0
914	26523	m	0
927	8558	pc	0
93	156	app	82
93	8558	m	12
933	35694	m	0
933	8537	app	0
961	156	m	33
9656	14326	m	0
9704	8516	app	0
9709	203	m	3
9736	111	app	0
977	609	m	10
993	14000	pc	3
1	26521	app	0
1	37981	m	8
10015	14326	app	0
10015	460	pc	0
10070	35694	m	0
10115	168	m	2
10115	212	m	1
102	310	app	74
102	35691	pc	2
10260	310	m	1
10417	14326	pc	0
10434	609	pc	1
10454	14000	pc	0
10513	14000	m	4
1057	97	m	1
1086	34807	pc	0
1096	14286	pc	0
122	14526	m	5
12291	710	m	1
12291	97	m	0
12804	26523	app	0
135	22431	app	20
135	8516	app	49
147	133	m	9
147	311	app	7
158	14455	m	145
172	207	m	23
18	14502	m	8
188	190	app	47
188	23065	m	102
188	8442	pc	4
2	14255	m	0
2	24056	m	0
2	35694	m	12
2	8537	app	10
2015	8537	app	1
202	14455	m	96
2032	310	m	3
2032	611	pc	0
2039	168	app	16
2039	212	app	2
2043	156	m	0
2044	609	pc	9
2046	14286	m	0
2047	611	m	0
2053	234	app	16
2055	96	app	39
2192	96	m	22
222	35694	m	2
222	8537	app	1
228	186	app	2
228	96	m	166
2303	111	m	1
2307	360	m	0
2315	125	app	0
2319	22431	pc	0
2323	168	pc	0
2323	207	app	1
2323	212	pc	0
2328	118	pc	0
2342	23087	app	0
2342	8558	pc	0
2346	310	app	0
2347	36011	pc	0
2354	186	app	0
2354	96	m	54
2364	130	app	0
2372	168	app	32
2372	212	app	1
2380	611	m	0
241	35828	m	3
2422	26513	pc	0
265	145	pc	1
265	26516	m	1
265	8558	app	17
297	14000	m	4
3	14379	app	10
3	41588	m	1
304	14326	m	52
304	8608	app	6
3157	203	m	1
3184	111	app	4
3184	35694	m	0
319	35136	app	0
3209	35694	app	0
3237	310	app	0
3266	14326	m	1
3328	14000	app	7
342	310	pc	57
342	460	m	295
3445	609	m	5
362	8523	app	49
37	14000	pc	47
375	130	m	0
375	22431	pc	2
375	8516	pc	4
394	102	m	2
403	35828	m	0
408	168	app	1
408	212	app	1
413	609	pc	39
414	314	app	2
424	96	app	81
428	609	m	2
450	611	app	1
463	14379	pc	5
468	186	pc	0
483	8493	app	17
5	14526	pc	18
505	133	app	5
518	14419	m	5
531	190	m	2
537	8516	pc	0
5695	460	pc	4
572	199	pc	0
5722	609	m	8
5772	125	app	0
5772	130	pc	0
5845	14000	pc	1
5898	168	pc	2
5898	212	pc	0
5936	8523	app	0
5942	168	pc	3
5942	8609	m	0
606	14000	pc	9
629	196	pc	0
629	23087	pc	0
637	8735	app	1
645	8493	app	0
648	168	pc	1
656	460	app	1
6700	156	pc	6
6718	14286	m	0
6752	14286	app	0
6760	22431	app	3
6776	203	m	0
679	96	m	30
6803	23087	pc	0
6964	37981	m	0
6964	8523	m	6
697	168	app	1
697	212	app	0
700	460	app	11
710	360	app	0
710	8445	app	0
722	196	app	0
722	23087	app	2
7303	196	app	0
740	14326	pc	14
771	798	m	0
776	35694	pc	0
79	168	pc	157
79	207	app	13
79	212	pc	24
7951	96	app	19
801	26523	pc	1
821	125	m	10
821	8543	m	1
831	203	app	9
845	190	app	14
845	8442	pc	0
858	14326	pc	0
8582	125	m	1
8601	190	pc	0
8601	95	m	5
882	128	m	0
882	8546	m	0
891	36488	pc	0
9123	8558	app	0
93	111	app	12
93	234	pc	25
9422	156	app	0
944	8493	m	0
9449	203	m	0
9499	14326	pc	0
961	111	m	1
961	34323	app	0
967	14455	app	0
9687	234	app	0
9688	22431	m	0
9709	130	app	0
9717	168	app	7
9717	212	app	0
9736	145	pc	0
977	23087	m	0
979	14502	pc	0
984	14001	pc	1
9854	168	m	0
9902	128	m	0
1	14354	app	15
1	207	pc	80
10134	35694	m	0
10260	360	pc	0
10266	14455	app	0
10285	8523	app	12
10291	212	pc	0
10524	35691	m	0
1057	14286	m	4
11296	14000	app	0
122	26531	app	13
14357	8516	pc	0
147	14326	pc	22
172	35721	pc	8
18	34806	app	5
2032	360	pc	0
2038	14455	app	3
2039	26523	app	0
2043	111	m	1
2044	14379	m	0
2045	186	pc	0
2045	34806	app	0
2047	360	m	2
2048	156	pc	1
2048	23087	m	1
2054	36008	pc	0
2055	125	app	11
2055	130	pc	0
2055	8543	app	1
2192	125	m	1
2248	310	app	1
228	125	m	28
228	8543	m	0
2302	171	pc	0
2303	156	app	6
2303	8558	m	0
2307	611	app	0
2315	203	pc	1
2319	609	app	3
2325	8516	app	3
2329	95	m	1
2337	14455	m	3
2337	311	app	0
2342	35694	pc	1
2354	125	m	9
2363	95	app	33
2364	203	app	3
2371	133	app	0
2371	14455	app	0
2373	14419	m	0
2378	190	app	0
2380	360	m	0
2381	156	pc	3
2381	23087	m	0
2381	350	m	0
2397	609	pc	2
2422	190	app	3
2422	8442	pc	0
276	35694	app	4
293	310	app	0
296	102	m	0
3	38118	pc	0
3163	34323	pc	0
3177	35691	app	0
3177	710	pc	2
3177	97	pc	0
319	34323	pc	8
330	23065	app	0
3350	128	m	1
342	36488	pc	2
3434	156	pc	3
3434	23087	m	1
3445	196	m	0
3453	128	pc	0
357	360	pc	0
357	8445	pc	0
362	14286	app	2
362	26531	pc	0
375	203	m	35
385	8493	app	0
394	26523	m	0
394	309	app	1
408	35828	pc	0
413	196	pc	15
413	23087	pc	12
414	186	pc	5
424	125	app	19
424	130	pc	5
424	14379	m	0
424	8543	app	3
450	360	app	5
455	310	app	0
463	186	app	0
463	96	m	164
483	15520	pc	1
483	36008	app	1
5	8735	m	8
523	14502	app	0
536	95	m	2
537	203	m	2
541	26523	pc	15
556	26523	m	1
556	309	app	1
5733	8516	pc	0
5772	203	pc	0
592	310	m	5
592	34807	pc	0
592	611	pc	0
5958	14000	app	0
613	8558	pc	0
623	234	m	0
629	36011	pc	0
637	14526	m	1
645	15520	pc	0
645	36008	app	0
652	34323	pc	0
6700	111	pc	3
6729	8523	app	0
6760	8692	m	0
6788	14455	pc	0
679	125	m	10
6964	14354	app	1
710	35691	app	0
710	8523	pc	1
7133	710	m	0
722	35694	pc	2
725	8523	m	0
728	96	pc	29
740	133	app	2
7453	8735	app	0
7468	128	pc	0
751	14455	app	4
7576	14455	m	0
7620	14455	m	9
7620	311	app	1
771	35694	app	3
772	130	m	2
772	22431	pc	7
772	8516	pc	7
79	8659	pc	46
7921	14000	m	2
7921	15520	app	0
7951	125	app	4
7951	130	pc	0
7951	8543	app	0
811	152	app	1
821	96	app	40
831	8493	pc	0
831	8516	m	3
837	343	app	2
858	133	app	0
8582	96	app	9
8694	36008	m	0
8716	14326	pc	0
8854	128	pc	0
8854	8546	pc	0
891	460	app	7
901	460	m	1
914	26523	app	1
927	156	m	1
93	145	pc	1
93	26516	m	0
93	8558	app	14
933	35694	app	0
9363	35694	pc	0
961	156	app	15
961	8558	m	0
9656	460	pc	0
9688	8537	m	0
9704	8493	m	0
9709	203	app	1
977	609	app	11
977	8537	pc	0
984	199	m	1
993	15520	m	0
1	118	pc	20
1	37981	app	30
10070	35694	app	0
10088	14526	app	0
10097	8493	pc	0
10106	15520	pc	0
10115	168	app	3
10115	212	app	1
1016	609	m	6
102	34807	m	0
102	611	m	102
10260	310	app	0
1029	8735	m	0
10467	14455	m	0
10492	207	m	0
10513	14000	app	1
1057	97	app	1
1078	128	pc	0
1078	8546	pc	0
1086	35691	pc	0
122	14526	app	12
122	712	pc	0
12291	710	app	1
12291	97	app	0
135	8493	m	3
14357	203	m	1
147	133	app	12
158	14455	app	105
16	95	pc	17
172	168	pc	152
172	207	app	20
172	212	pc	27
18	14502	app	19
18	8761	m	1
188	23065	app	33
2	14255	app	0
2	24056	app	2
2	35694	app	13
2	8692	app	0
2015	36008	m	1
202	14455	app	86
2032	310	app	6
2040	96	m	49
2041	14526	m	0
2043	156	app	1
2047	611	app	0
2049	14379	pc	0
2050	130	app	0
2054	95	pc	6
2055	203	pc	2
2192	96	app	17
222	35694	app	1
228	96	app	131
2299	609	pc	5
2302	8523	m	6
2303	111	app	2
2303	234	pc	0
2303	35694	m	1
2307	360	app	0
2342	156	m	32
2344	14502	m	0
2354	96	app	24
2363	14000	pc	3
2364	8493	pc	0
2373	309	pc	1
2378	14000	m	21
2380	611	app	0
241	35828	app	3
2422	14000	m	3
265	26516	app	0
265	26521	pc	1
276	190	pc	0
276	95	m	63
296	26523	m	0
297	14000	app	2
3	130	m	72
3	22431	pc	47
3	41588	app	0
3	8516	pc	65
304	14326	app	22
3157	203	app	1
3163	310	pc	1
3163	460	m	1
3177	14286	pc	0
3184	35694	app	0
319	156	pc	76
3237	611	m	0
3266	14326	app	0
3266	460	pc	1
330	35984	m	0
342	460	app	85
3434	111	pc	1
3445	609	app	4
3445	8537	pc	0
362	14526	pc	6
37	15520	m	0
375	130	app	0
385	15520	pc	1
394	102	app	3
403	35828	app	2
424	203	pc	23
428	609	app	4
450	35691	app	0
450	8523	pc	12
463	125	m	23
463	8543	m	1
468	96	pc	1
471	207	m	2
518	14419	app	5
531	190	app	1
556	102	app	0
5632	128	pc	1
5632	8546	pc	0
5709	8493	m	0
5722	609	app	6
5733	203	m	4
592	360	pc	1
652	156	pc	11
656	611	pc	0
669	314	app	0
669	8855	pc	0
6718	14286	app	1
6770	14000	m	6
6770	15520	app	0
6776	203	app	1
679	96	app	14
686	128	m	1
686	8546	m	0
6921	207	pc	0
6964	37981	app	1
6964	8523	app	10
700	310	m	3
700	34807	pc	0
700	611	pc	2
710	14286	pc	0
7133	14286	m	3
725	8735	pc	0
728	125	pc	7
728	8543	pc	0
740	8608	m	0
771	190	pc	8
771	798	app	0
771	95	m	36
772	203	m	85
791	26523	m	1
7951	203	pc	1
801	309	m	0
821	125	app	5
821	130	pc	1
821	8543	app	0
831	36008	pc	0
836	8516	pc	0
8582	125	app	0
8601	95	app	4
8694	190	pc	0
8694	95	m	29
872	14526	m	2
882	128	app	0
93	29389	m	1
9326	96	pc	2
933	95	m	6
9363	156	m	0
9444	8493	m	0
9449	203	app	0
9472	8537	m	0
9481	168	pc	0
9481	212	pc	2
952	14455	m	6
961	111	app	0
9617	460	m	4
9688	22431	app	0
9688	95	pc	0
977	23087	app	0
984	36014	m	0
9854	168	app	0
1	8609	pc	15
1005	156	pc	1
1005	23087	m	1
1016	196	m	0
10171	14526	m	0
10198	35984	m	0
102	360	m	108
102	37863	pc	5
102	8445	m	52
102	8746	pc	6
1039	128	m	0
1039	8546	m	0
10448	234	m	0
10454	190	app	0
10524	710	pc	0
10552	14000	m	2
10564	310	pc	0
10564	460	m	4
1057	14286	app	3
1078	35721	app	0
122	128	pc	16
122	26520	pc	0
122	8546	pc	6
12291	14286	app	0
12291	26531	pc	1
135	36008	m	0
13951	96	m	12
14357	130	app	0
147	8608	m	4
16	35694	m	0
16	8537	app	0
172	8659	pc	5
188	35984	m	1
2	190	pc	42
2	798	app	0
2	95	m	240
2015	190	pc	6
2015	95	m	72
2042	8523	m	1
2043	111	app	3
2044	14379	app	0
2045	96	pc	31
2046	14526	pc	0
2047	360	app	3
2048	23087	app	1
2048	8558	pc	0
2053	23065	m	5
2192	130	pc	0
222	190	pc	7
222	95	m	83
2247	14286	m	1
2248	611	m	0
228	125	app	13
228	130	pc	7
228	14379	m	1
228	8543	app	2
2303	8558	app	1
2307	8523	pc	2
2325	8493	m	1
2328	207	m	0
2329	95	app	2
2337	14455	app	1
2342	111	m	0
2346	360	m	1
2347	156	pc	5
2347	23087	m	0
2354	125	app	4
2354	130	pc	2
2354	8543	app	0
2373	14419	app	0
2380	360	app	0
2381	23087	app	0
2381	350	app	0
2381	8558	pc	0
2393	96	m	14
241	14455	m	128
265	234	m	83
291	8855	pc	0
296	102	app	0
3	203	m	398
3157	8516	m	0
319	111	pc	45
3237	360	m	0
3350	128	app	0
3350	14455	pc	0
3434	23087	app	0
3445	196	app	0
362	8735	m	0
367	8523	m	1
375	203	app	63
375	37861	pc	0
394	26523	app	1
403	14455	m	4
414	96	pc	165
424	14379	app	1
450	14286	pc	0
463	96	app	100
468	125	pc	0
471	118	m	0
471	35721	pc	0
483	14000	pc	32
5	26531	m	8
5	8735	app	10
505	14326	m	6
518	710	m	2
518	97	m	0
536	95	app	7
537	203	app	11
541	309	m	1
556	26523	app	0
572	14001	pc	0
5733	130	app	0
592	310	app	5
613	156	m	19
623	234	app	1
629	609	m	13
637	14526	app	4
645	14000	pc	1
652	111	pc	3
669	186	pc	0
6700	14255	pc	0
6700	35694	pc	0
6788	311	m	0
679	125	app	3
679	130	pc	0
693	26523	m	0
700	360	pc	0
7133	710	app	1
7133	97	app	0
722	8537	m	0
725	8523	app	0
7576	14455	app	0
7620	14455	app	10
772	130	app	0
776	95	pc	2
79	35721	m	2
7921	14000	app	0
801	102	m	1
821	203	pc	4
831	22431	app	0
831	8516	app	7
836	203	m	1
845	35984	m	2
8582	203	pc	1
8601	14000	pc	1
8694	15520	pc	0
891	310	m	0
891	611	pc	2
901	460	app	1
927	156	app	0
927	8558	m	0
93	26516	app	2
9326	125	pc	2
944	15520	pc	0
946	128	app	0
9472	95	pc	0
9529	360	m	0
961	8558	app	1
9688	8537	app	0
9704	8493	app	0
977	35694	pc	1
9799	712	m	0
984	199	app	3
993	14000	m	25
10015	310	pc	0
10015	460	m	2
10106	14000	pc	0
1016	609	app	6
10175	96	pc	0
102	34807	app	0
102	35691	m	8
102	611	app	38
1029	8735	app	0
10417	14326	m	0
10434	609	m	0
10454	14000	m	5
10467	14455	app	0
10492	207	app	0
10492	212	pc	0
10536	156	m	0
1057	14526	pc	1
1096	14286	m	0
12291	14526	pc	2
135	8493	app	4
14357	203	app	1
18	8761	app	1
188	8442	m	4
2015	15520	pc	0
2015	36008	app	1
2032	611	m	0
2038	8608	app	0
2040	96	app	11
2044	609	m	12
2045	125	pc	11
2045	8543	pc	2
2047	8523	pc	4
2048	35694	pc	0
2053	207	pc	8
2192	203	pc	0
228	203	pc	24
2302	8523	app	8
2303	35694	app	0
2315	130	m	0
2319	22431	m	0
2323	168	m	2
2323	212	m	0
2328	118	m	0
2329	14000	pc	1
2342	156	app	10
2342	8558	m	0
2344	14502	app	0
2346	611	app	0
2347	111	pc	0
2347	36011	m	0
2354	203	pc	3
2360	14326	m	0
2378	14000	app	17
2380	8523	pc	2
2398	96	pc	10
2422	14000	app	4
2422	26513	m	3
276	95	app	69
291	186	pc	0
293	360	m	0
3	130	app	23
304	8752	pc	1
3163	460	app	0
319	8558	pc	13
330	35984	app	0
342	310	m	44
342	34807	pc	0
342	611	pc	41
3434	35694	pc	0
3470	186	pc	0
37	14000	m	490
37	14419	pc	12
37	15520	app	0
375	22431	m	5
375	8493	pc	0
375	8516	m	17
385	14000	pc	8
4	199	pc	40
408	14455	pc	0
413	609	m	126
414	125	pc	38
414	8543	pc	15
463	125	app	26
463	130	pc	5
463	14379	m	1
463	8543	app	4
471	168	pc	25
471	207	app	5
471	212	pc	6
5	14526	m	3
500	156	pc	0
537	8516	m	1
5695	460	m	7
5733	203	app	2
5772	8516	pc	0
5845	14000	m	11
5898	168	m	4
5898	212	m	0
592	36488	app	0
5928	609	pc	5
5942	168	m	7
5942	212	m	1
606	14000	m	90
606	14419	pc	1
629	196	m	0
629	23087	m	3
637	128	pc	0
637	8546	pc	0
648	168	m	1
648	212	m	1
652	8558	pc	1
656	310	app	0
6700	156	m	24
6760	190	pc	0
6770	14000	app	1
679	203	pc	1
6793	8558	pc	1
6803	156	pc	0
6803	23087	m	0
686	128	app	0
686	133	pc	1
697	14455	pc	0
700	310	app	4
700	35691	pc	0
7133	14286	app	5
722	95	pc	18
728	14379	pc	0
7303	95	pc	0
740	14326	m	55
740	8608	app	0
771	95	app	54
772	203	app	55
79	168	m	408
79	212	m	84
791	26523	app	1
801	26523	m	5
801	309	app	1
811	96	pc	52
821	14379	app	0
837	199	pc	8
8398	8546	pc	0
845	8442	m	1
858	14326	m	0
858	8608	app	0
8601	190	m	0
8694	95	app	32
872	14526	app	1
891	360	pc	0
891	36488	m	0
8973	14379	pc	0
927	234	pc	0
93	14354	pc	11
93	234	m	57
93	29389	app	0
933	95	app	7
9363	156	app	0
9409	14000	m	4
9472	8537	app	0
9499	14326	m	0
952	14455	app	6
9617	460	app	1
967	609	pc	2
9706	14455	pc	0
979	14502	m	0
984	14001	m	0
1	207	m	105
1005	23087	app	0
1005	8558	pc	0
1016	196	app	0
10171	14526	app	0
10175	125	pc	0
102	360	app	78
102	8445	app	53
10260	360	m	0
10291	212	m	2
1039	128	app	0
1039	14455	pc	1
1039	8546	app	0
10448	234	app	0
10492	26523	pc	0
10552	14000	app	1
10564	460	app	6
1086	37863	pc	0
135	15520	pc	0
13951	96	app	33
14357	8516	m	1
147	14326	m	63
147	8608	app	7
16	35694	app	0
172	35721	m	2
188	35984	app	1
2	23065	pc	22
2	95	app	327
2015	95	app	110
2032	360	m	0
2037	611	pc	4
2040	130	pc	0
2042	8523	app	3
2043	35694	app	0
2048	156	m	4
2049	609	pc	7
2052	128	pc	0
2052	8546	pc	0
2053	23065	app	9
2055	130	m	0
2055	8516	pc	0
222	95	app	73
2247	14286	app	0
2248	611	app	0
228	14379	app	1
2299	14379	app	0
2302	171	m	0
2315	203	m	7
2323	26523	m	0
2325	8493	app	0
2328	168	pc	9
2328	207	app	0
2328	212	pc	0
2342	234	pc	0
2342	35694	m	1
2344	96	pc	2
2346	360	app	0
2347	23087	app	0
2347	8558	pc	0
2381	156	m	13
2389	710	pc	0
2393	96	app	9
2397	609	m	0
2398	125	pc	3
2398	8543	pc	1
241	14455	app	22
2422	8442	m	1
2501	125	m	0
265	234	app	46
3	203	app	122
3	37861	pc	3
304	34323	pc	13
3157	8516	app	0
3177	710	m	1
319	34323	m	13
3237	360	app	0
330	309	pc	4
342	360	pc	28
342	36488	m	2
342	8445	pc	15
3434	156	m	10
3453	128	m	0
355	186	pc	0
357	360	m	0
362	26531	m	0
362	8735	app	1
367	8523	app	1
375	36008	pc	0
4	36014	pc	1
403	14455	app	4
413	196	m	25
413	23087	m	96
414	186	m	4
424	130	m	4
424	22431	pc	2
424	8516	pc	8
450	171	pc	0
463	203	pc	14
483	15520	m	0
497	309	app	0
5	26531	app	5
505	14326	app	2
518	710	app	0
518	97	app	0
531	35984	m	0
5334	168	pc	1
5334	212	pc	0
536	190	m	0
541	152	pc	0
541	26523	m	19
541	309	app	6
541	314	pc	1
5733	8493	pc	0
5733	8516	m	2
577	199	pc	0
5772	203	m	6
592	611	m	0
5928	196	pc	0
613	156	app	24
613	8558	m	1
629	36011	m	0
629	609	app	15
629	8537	pc	1
652	34323	m	0
669	96	pc	91
6700	111	m	5
6760	15520	pc	1
6760	36008	app	0
6788	14455	m	0
6793	35694	pc	1
693	26523	app	0
6964	8735	m	0
710	8523	m	13
7133	14526	pc	0
722	35694	m	3
722	8537	app	0
726	234	m	0
728	96	m	65
7303	8537	app	0
7453	8546	pc	0
7468	311	pc	0
751	609	pc	2
772	22431	m	19
772	8493	pc	2
772	8516	m	81
783	460	pc	1
79	35721	app	2
79	8659	m	14
7951	130	m	0
801	102	app	1
811	125	pc	21
811	8543	pc	5
831	8493	m	0
836	203	app	0
837	36014	pc	0
845	35984	app	0
8694	14000	pc	4
872	128	pc	0
872	8546	pc	0
8760	360	pc	0
8854	128	m	0
8854	8546	m	0
891	310	app	0
891	35691	pc	0
901	611	pc	1
910	14502	pc	2
927	8558	app	0
93	145	m	0
9357	460	app	0
9363	234	pc	0
9363	35694	m	0
944	14000	pc	3
9656	310	pc	0
9656	460	m	3
968	186	pc	0
977	8537	m	0
993	14000	app	2
1	118	m	21
1	35721	pc	34
10015	460	app	2
1005	35694	pc	0
102	35691	app	18
102	8523	pc	67
10394	26523	pc	0
10417	14326	app	0
10417	460	pc	0
10434	609	app	2
10454	14000	app	4
1078	128	m	0
1078	311	pc	0
1078	8546	m	0
1086	35691	m	0
1096	14286	app	1
122	712	m	0
13951	130	pc	0
158	609	pc	119
16	190	pc	1
16	95	m	36
172	168	m	363
172	212	m	138
188	309	pc	15
188	8442	app	13
2015	14000	pc	10
202	609	pc	55
2037	360	pc	0
2040	203	pc	0
2044	609	app	15
2049	14379	m	0
2054	95	m	35
2055	203	m	7
2247	14526	pc	0
2299	609	m	8
2303	234	m	0
2315	130	app	0
2319	22431	app	1
2319	95	pc	5
2323	168	app	1
2323	212	app	0
2328	118	app	0
2328	26523	pc	0
2342	8558	app	0
2346	8523	pc	5
2347	35694	pc	0
2360	14326	app	0
2360	460	pc	1
2363	14000	m	11
2364	8493	m	0
2373	309	m	0
2389	14286	pc	0
2422	26513	app	2
265	145	app	0
265	26521	m	0
276	190	m	1
291	96	pc	30
3	22431	m	171
3	8493	pc	31
3	8516	m	496
304	156	pc	88
3163	310	m	2
319	156	m	228
319	26516	pc	1
3237	8523	pc	2
3251	460	pc	0
3266	310	pc	1
3266	460	m	4
330	102	pc	2
342	310	app	41
342	35691	pc	2
3434	111	m	2
3439	156	pc	0
3439	23087	m	0
3445	8537	m	0
3470	96	pc	17
362	14526	m	3
37	14000	app	146
375	22431	app	16
375	8516	app	43
385	15520	m	0
413	609	app	33
413	8537	pc	2
414	14379	pc	5
424	203	m	68
450	8523	m	27
455	360	app	0
463	14379	app	2
468	96	m	10
5	14526	app	12
5333	14455	pc	0
5334	26523	pc	0
537	8516	app	3
5632	128	m	0
5653	14379	pc	0
5669	186	pc	0
5695	460	app	15
572	199	app	0
5722	8537	m	0
5772	130	app	0
5845	14000	app	2
5898	168	app	11
5898	212	app	1
592	360	m	2
5942	168	app	9
606	14000	app	22
613	234	pc	0
618	8558	pc	0
629	196	app	0
629	23087	app	3
648	168	app	3
648	212	app	0
652	156	m	39
656	611	m	0
669	125	pc	22
669	8543	pc	6
6700	156	app	19
6803	8558	pc	0
6921	207	m	0
699	14000	m	3
700	611	m	0
710	14286	m	0
710	8735	pc	0
728	125	m	20
728	8543	m	0
740	14326	app	29
771	190	m	5
772	36008	pc	0
79	168	app	271
79	212	app	50
7951	203	m	9
801	26523	app	9
811	186	m	1
821	130	m	0
821	8516	pc	0
836	8516	m	0
845	309	pc	12
845	8442	app	1
858	14326	app	0
8582	130	m	0
8582	8516	pc	2
8694	190	m	0
882	133	m	0
891	36488	app	0
901	360	pc	0
914	186	pc	0
93	234	app	37
9326	96	m	23
9409	14000	app	0
9481	168	m	5
9481	212	m	2
9499	14326	app	0
9499	460	pc	0
961	234	m	0
9617	310	m	1
9688	190	pc	0
9688	95	m	4
977	95	pc	7
9799	14455	pc	1
984	14001	app	1
993	710	pc	0
1	168	pc	386
1	207	app	45
1	212	pc	98
1	37865	pc	0
1	8609	m	3
1005	156	m	8
10120	22431	pc	2
10184	190	pc	0
10198	168	pc	1
10198	212	pc	2
102	14286	pc	10
102	37863	m	1
102	8746	m	1
10291	212	app	0
10524	710	m	0
10536	234	pc	0
10539	14526	pc	0
10564	310	m	0
122	128	m	28
122	26520	m	0
122	311	pc	18
122	8546	m	2
12291	26531	m	0
135	14000	pc	5
135	8717	pc	0
13951	203	pc	4
14357	8516	app	1
147	14326	app	40
147	350	pc	1
158	196	pc	25
158	23087	pc	26
172	35721	app	5
172	8659	m	2
18	199	pc	14
188	102	pc	22
2	190	m	47
2015	190	m	5
202	196	pc	20
202	23087	pc	8
2032	360	app	0
2045	186	app	0
2045	96	m	64
2047	171	pc	0
2048	156	app	2
2048	8558	m	0
2054	15520	pc	0
2055	130	app	0
2192	130	m	0
2192	8516	pc	0
222	190	m	5
2248	8523	pc	2
228	130	m	1
228	8516	pc	16
2284	196	pc	0
2299	196	m	0
2299	22431	pc	0
2302	171	app	0
2307	8523	m	5
2315	203	app	5
2342	35694	app	1
2347	156	m	26
2354	130	m	0
2381	156	app	6
2381	8558	m	0
2393	203	pc	0
2397	609	app	2
2404	8444	m	0
2422	309	pc	0
2422	8442	app	1
2501	125	app	0
2501	130	pc	0
291	125	pc	7
291	8543	pc	1
3	36008	pc	8
3	38118	app	0
304	111	pc	36
3163	34323	app	0
3163	360	pc	1
3177	710	app	2
319	111	m	99
319	29389	pc	1
319	34323	app	11
330	26523	pc	0
3350	14455	m	2
342	36488	app	1
3434	156	app	7
3453	14455	pc	0
3470	125	pc	21
355	96	pc	23
357	360	app	0
362	26531	app	1
367	14526	pc	0
37	710	pc	35
37	97	pc	2
4	14001	pc	17
408	35828	app	1
413	196	app	13
413	23087	app	26
414	186	app	3
414	96	m	879
424	130	app	2
428	95	pc	0
450	14286	m	0
468	125	m	0
471	35721	m	0
483	14000	m	96
483	14419	pc	4
483	15520	app	1
5	128	pc	9
5	8546	pc	8
536	190	app	0
541	26523	app	11
5633	168	pc	2
5633	212	pc	0
5722	95	pc	7
5733	8516	app	1
5772	203	app	6
592	35691	m	0
606	710	pc	16
606	97	pc	1
613	8558	app	1
615	8543	pc	0
629	35694	pc	2
629	36011	app	0
645	14000	m	8
645	14419	pc	0
652	111	m	6
652	34323	app	0
669	186	m	0
6700	111	app	5
6700	234	pc	1
6700	35694	m	0
6752	8444	m	0
6760	14000	pc	0
6788	14455	app	1
679	130	m	0
679	22431	pc	0
6964	8735	app	0
700	360	m	0
700	37863	pc	1
710	8523	app	8
7133	35981	m	0
722	35694	app	4
726	234	app	0
728	96	app	44
7468	14455	pc	0
771	35984	pc	1
772	22431	app	14
772	8516	app	31
776	190	pc	0
776	95	m	5
79	35828	pc	23
79	8659	app	6
7951	130	app	0
811	14379	pc	3
821	203	m	9
834	212	pc	0
837	14001	pc	2
845	102	pc	12
8582	203	m	6
8601	14000	m	4
8716	460	pc	0
8854	133	pc	0
8854	14455	pc	1
891	611	m	0
901	35691	pc	0
93	145	app	1
9326	125	m	15
9357	611	pc	1
9363	35694	app	0
9389	14000	pc	1
9449	8493	m	0
9472	95	m	6
9530	168	pc	5
9530	212	pc	1
9617	360	pc	0
9656	460	app	1
968	96	pc	16
9688	15520	pc	0
977	35694	m	0
977	8537	app	2
1	118	app	13
1	8659	pc	48
10015	310	m	0
10015	611	pc	0
1005	111	m	0
10070	35984	pc	0
10106	14000	m	15
10106	15520	app	0
10175	96	m	3
10260	8523	pc	0
1029	128	pc	0
1029	8546	pc	0
10362	14286	m	0
10492	212	m	2
10524	14286	m	0
1057	14526	m	2
1078	128	app	0
1078	14455	pc	4
1078	8546	app	0
1086	35691	app	0
1086	710	pc	0
11226	234	m	0
122	712	app	0
12291	14526	m	1
16	23065	pc	0
16	95	app	49
172	168	app	320
172	212	app	28
1734	14326	m	0
18	36014	pc	0
188	26523	pc	14
2	35984	pc	11
2032	37981	pc	0
2032	8523	pc	4
2044	8692	pc	0
2045	125	m	20
2045	8543	m	1
2047	8523	m	18
2048	234	pc	0
2048	35694	m	0
2049	14379	app	1
2053	207	m	2
2054	95	app	41
2055	203	app	14
2192	203	m	2
222	35984	pc	1
228	203	m	49
