sloc1	scate2	zdprice	online_price	member_price	price	diff	range
652	125	3.28	42.24	31.68	34.448	-7.792	-0.18446969697
652	128	1.17	49.44	37.08	39.786	-9.654	-0.195266990291
652	130	0.37	14.4	10.8	11.594	-2.806	-0.194861111111
652	156	16.99	43.68	32.76	38.342	-5.338	-0.122206959707
652	168	13.62	38.64	28.98	33.636	-5.004	-0.12950310559
652	196	0.62	26.88	20.16	21.628	-5.252	-0.195386904762
652	203	3.23	38.4	28.8	31.366	-7.034	-0.183177083333
652	212	3.31	7.68	5.76	6.806	-0.874	-0.113802083333
652	234	4.73	50.64	37.98	41.458	-9.182	-0.181319115324
652	360	0.3	12.24	9.18	9.852	-2.388	-0.195098039216
652	460	5.57	34.32	25.74	28.57	-5.75	-0.167540792541
652	609	12.52	50.64	37.98	43.016	-7.624	-0.150552922591
652	611	0.6	38.64	28.98	31.032	-7.608	-0.196894409938
652	8493	1.06	7.68	5.76	6.356	-1.324	-0.172395833333
652	8516	2.76	26.64	19.98	21.864	-4.776	-0.179279279279
652	8523	13.47	41.28	30.96	35.718	-5.562	-0.134738372093
652	8558	1.11	14.4	10.8	11.742	-2.658	-0.184583333333
652	8735	2.24	14.4	10.8	11.968	-2.432	-0.168888888889
652	14000	19.86	40.32	30.24	36.228	-4.092	-0.101488095238
652	14001		14.4	10.8			
652	14286	1.04	35.28	26.46	28.432	-6.848	-0.19410430839
652	14326	1.37	43.2	32.4	34.834	-8.366	-0.193657407407
652	14419		14.4	10.8			
652	14455	4.62	49.44	37.08	40.476	-8.964	-0.181310679612
656	96	4.86	26.88	20.16	22.476	-4.404	-0.163839285714
656	168	0.94	23.52	17.64	19.004	-4.516	-0.192006802721
656	203	1.15	23.52	17.64	19.046	-4.474	-0.190221088435
656	8516	1.02	14.4	10.8	11.724	-2.676	-0.185833333333
669	95	25.56	61.92	46.44	54.648	-7.272	-0.117441860465
669	96	47.66	113.52	85.14	100.348	-13.172	-0.116032417195
669	97	0.32	26.88	20.16	21.568	-5.312	-0.197619047619
669	102	1.0	26.88	20.16	21.704	-5.176	-0.19255952381
669	125	30.93	88.8	66.6	77.226	-11.574	-0.130337837838
669	156	16.38	60.24	45.18	51.468	-8.772	-0.14561752988
669	168	32.36	51.12	38.34	47.368	-3.752	-0.0733959311424
669	190	1.18	25.92	19.44	20.972	-4.948	-0.190895061728
669	196	0.75	41.52	31.14	33.366	-8.154	-0.196387283237
669	199	0.2	7.68	5.76	6.184	-1.496	-0.194791666667
669	203	13.3	62.4	46.8	52.58	-9.82	-0.157371794872
669	207	0.51	27.12	20.34	21.798	-5.322	-0.196238938053
669	212	6.1	39.84	29.88	33.092	-6.748	-0.16937751004
669	234	1.34	57.84	43.38	46.54	-11.3	-0.195366528354
669	309	0.22	14.4	10.8	11.564	-2.836	-0.196944444444
669	310	2.02	39.6	29.7	32.084	-7.516	-0.189797979798
669	360	3.23	35.28	26.46	28.87	-6.41	-0.181689342404
669	460	15.36	44.4	33.3	38.592	-5.808	-0.130810810811
669	609	17.88	70.08	52.56	59.64	-10.44	-0.14897260274
669	611	3.35	57.6	43.2	46.75	-10.85	-0.188368055556
669	8493	0.43	20.16	15.12	16.214	-3.946	-0.195734126984
669	8523	17.24	35.28	26.46	31.672	-3.608	-0.102267573696
669	8537	2.34	14.4	10.8	11.988	-2.412	-0.1675
669	8543	0.92	28.08	21.06	22.648	-5.432	-0.193447293447
669	8546	0.54	14.4	10.8	11.628	-2.772	-0.1925
669	8558	0.75	25.92	19.44	20.886	-5.034	-0.194212962963
669	8735	0.21	35.28	26.46	28.266	-7.014	-0.19880952381
669	14000	10.53	92.16	69.12	75.834	-16.326	-0.1771484375
669	14326	17.55	39.84	29.88	35.382	-4.458	-0.111897590361
669	14379		12.24	9.18			
669	14455	7.53	54.24	40.68	44.898	-9.342	-0.172234513274
669	14526	1.27	20.16	15.12	16.382	-3.778	-0.187400793651
669	22431	2.08	24.96	18.72	20.384	-4.576	-0.183333333333
669	34323		19.2	14.4			
669	35694	3.74	24.96	18.72	20.716	-4.244	-0.170032051282
679	111		7.68	5.76			
679	156	4.19	50.88	38.16	41.542	-9.338	-0.183529874214
679	203	1.76	26.88	20.16	21.856	-5.024	-0.186904761905
679	22431	0.54	30.24	22.68	24.3	-5.94	-0.196428571429
686	96	62.5	90.72	68.04	85.076	-5.644	-0.0622134038801
686	199	0.0	14.4	10.8	11.52	-2.88	-0.2
686	203	13.8	41.28	30.96	35.784	-5.496	-0.133139534884
686	212	3.97	7.68	5.76	6.938	-0.742	-0.0966145833333
686	234	25.89	42.24	31.68	38.97	-3.27	-0.0774147727273
686	8493	0.72	7.68	5.76	6.288	-1.392	-0.18125
686	8516	9.61	34.32	25.74	29.378	-4.942	-0.143997668998
686	8735	0.18	25.92	19.44	20.772	-5.148	-0.198611111111
686	14455	0.21	7.68	5.76	6.186	-1.494	-0.19453125
686	22431	1.05	14.4	10.8	11.73	-2.67	-0.185416666667
686	34806	0.73	14.4	10.8	11.666	-2.734	-0.189861111111
693	95	2.34	26.88	20.16	21.972	-4.908	-0.182589285714
693	96	3.62	14.16	10.62	12.052	-2.108	-0.148870056497
693	125	12.49	26.64	19.98	23.81	-2.83	-0.106231231231
693	168	17.96	40.32	30.24	35.848	-4.472	-0.110912698413
693	360	1.08	14.4	10.8	11.736	-2.664	-0.185
693	609	3.06	35.04	26.28	28.644	-6.396	-0.182534246575
693	14526	1.44	14.4	10.8	11.808	-2.592	-0.18
696	96		26.88	20.16			
696	168	2.34	23.52	17.64	19.284	-4.236	-0.180102040816
696	310	0.18	14.4	10.8	11.556	-2.844	-0.1975
697	609	1.44	26.88	20.16	21.792	-5.088	-0.189285714286
698	234		26.88	20.16			
699	14000	0.79	33.6	25.2	27.038	-6.562	-0.195297619048
700	95	11.8	52.56	39.42	44.408	-8.152	-0.155098934551
700	96	29.21	63.6	47.7	56.722	-6.878	-0.108144654088
700	125	3.88	12.24	9.18	10.568	-1.672	-0.13660130719
700	156	24.16	70.56	52.92	61.28	-9.28	-0.131519274376
700	168	15.96	36.48	27.36	32.376	-4.104	-0.1125
700	203	8.81	41.76	31.32	35.17	-6.59	-0.15780651341
700	212	0.9	33.6	25.2	27.06	-6.54	-0.194642857143
700	310	0.45	20.16	15.12	16.218	-3.942	-0.195535714286
700	360	3.45	14.4	10.8	12.21	-2.19	-0.152083333333
700	460	7.54	27.12	20.34	23.204	-3.916	-0.144395280236
700	609	16.56	40.56	30.42	35.76	-4.8	-0.118343195266
700	8516	4.08	28.08	21.06	23.28	-4.8	-0.17094017094
700	8543	0.4	14.4	10.8	11.6	-2.8	-0.194444444444
700	14000	9.59	52.32	39.24	43.774	-8.546	-0.163340978593
700	14286	1.66	33.12	24.84	26.828	-6.292	-0.189975845411
700	14326	1.55	41.76	31.32	33.718	-8.042	-0.192576628352
700	14455	2.8	35.04	26.28	28.592	-6.448	-0.18401826484
700	34323	8.46	23.52	17.64	20.508	-3.012	-0.12806122449
700	36008		14.4	10.8			
710	95	3.19	26.88	20.16	22.142	-4.738	-0.176264880952
710	111	0.2	12.24	9.18	9.832	-2.408	-0.196732026144
710	125	4.3	33.6	25.2	27.74	-5.86	-0.174404761905
710	133	0.72	14.4	10.8	11.664	-2.736	-0.19
710	212	0.91	21.6	16.2	17.462	-4.138	-0.191574074074
710	460	3.25	20.16	15.12	16.778	-3.382	-0.167757936508
710	609	1.9	15.12	11.34	12.476	-2.644	-0.174867724868
710	8516	3.06	19.2	14.4	15.972	-3.228	-0.168125
710	8523	2.87	14.4	10.8	12.094	-2.306	-0.160138888889
710	14286	3.06	7.68	5.76	6.756	-0.924	-0.1203125
710	14326	0.77	12.24	9.18	9.946	-2.294	-0.187418300654
710	14455	0.79	33.6	25.2	27.038	-6.562	-0.195297619048
722	95	11.95	46.56	34.92	39.638	-6.922	-0.14866838488
722	96	55.41	72.0	54.0	68.682	-3.318	-0.0460833333333
722	118	3.16	7.68	5.76	6.776	-0.904	-0.117708333333
722	125	33.98	75.36	56.52	67.084	-8.276	-0.109819532909
722	133	0.36	14.4	10.8	11.592	-2.808	-0.195
722	145	0.8	14.4	10.8	11.68	-2.72	-0.188888888889
722	156	9.37	68.4	51.3	56.594	-11.806	-0.172602339181
722	168	22.45	40.32	30.24	36.746	-3.574	-0.0886408730159
722	190	0.87	12.24	9.18	9.966	-2.274	-0.185784313725
722	203	17.16	33.36	25.02	30.12	-3.24	-0.0971223021583
722	207	1.06	14.4	10.8	11.732	-2.668	-0.185277777778
722	212	3.79	55.92	41.94	45.494	-10.426	-0.186444921316
722	309	0.62	14.4	10.8	11.644	-2.756	-0.191388888889
722	311	0.22	19.2	14.4	15.404	-3.796	-0.197708333333
722	343		7.68	5.76			
722	360	5.51	37.68	28.26	31.246	-6.434	-0.170753715499
722	460	7.61	26.88	20.16	23.026	-3.854	-0.14337797619
722	609	4.24	43.68	32.76	35.792	-7.888	-0.180586080586
722	611	2.76	26.16	19.62	21.48	-4.68	-0.178899082569
722	8516	9.67	33.6	25.2	28.814	-4.786	-0.14244047619
722	8523	7.92	26.88	20.16	23.088	-3.792	-0.141071428571
722	8537	14.26	25.92	19.44	23.588	-2.332	-0.0899691358025
722	8543	1.0	12.24	9.18	9.992	-2.248	-0.183660130719
722	8558	0.53	7.68	5.76	6.25	-1.43	-0.186197916667
722	8608	1.83	14.4	10.8	11.886	-2.514	-0.174583333333
722	8735		12.0	9.0			
722	14000	11.45	54.96	41.22	46.258	-8.702	-0.158333333333
722	14502	0.2	20.16	15.12	16.168	-3.992	-0.198015873016
722	14526	0.36	14.4	10.8	11.592	-2.808	-0.195
722	24056		14.4	10.8			
722	26513		18.72	14.04			
722	26523	0.39	38.64	28.98	30.99	-7.65	-0.19798136646
722	34806	3.43	14.4	10.8	12.206	-2.194	-0.152361111111
722	35691	0.0	23.52	17.64	18.816	-4.704	-0.2
722	35694	1.66	30.24	22.68	24.524	-5.716	-0.189021164021
725	609	4.71	26.88	20.16	22.446	-4.434	-0.164955357143
726	8523	0.18	14.4	10.8	11.556	-2.844	-0.1975
728	95	9.63	42.24	31.68	35.718	-6.522	-0.154403409091
728	96	23.44	42.24	31.68	38.48	-3.76	-0.0890151515152
728	111	1.27	26.88	20.16	21.758	-5.122	-0.190550595238
728	125	4.24	42.24	31.68	34.64	-7.6	-0.179924242424
728	128	0.82	26.88	20.16	21.668	-5.212	-0.193898809524
728	168	36.06	40.32	30.24	39.468	-0.852	-0.021130952381
728	203	1.66	22.08	16.56	17.996	-4.084	-0.184963768116
728	360	0.58	14.4	10.8	11.636	-2.764	-0.191944444444
728	460	6.85	14.4	10.8	12.89	-1.51	-0.104861111111
728	609	8.21	42.24	31.68	35.434	-6.806	-0.161126893939
728	8516	1.3	14.4	10.8	11.78	-2.62	-0.181944444444
728	8523	3.43	22.08	16.56	18.35	-3.73	-0.16893115942
728	8543	0.72	14.4	10.8	11.664	-2.736	-0.19
728	8558	1.13	14.4	10.8	11.746	-2.654	-0.184305555556
728	14455	1.97	47.04	35.28	38.026	-9.014	-0.19162414966
728	26523	5.77	23.52	17.64	19.97	-3.55	-0.15093537415
740	95	104.03	96.48	72.36	97.99	1.51	0.0156509121061
740	96	72.07	147.12	110.34	132.11	-15.01	-0.102025557368
740	102	25.14	46.32	34.74	42.084	-4.236	-0.0914507772021
740	125	62.13	118.32	88.74	107.082	-11.238	-0.0949797160243
740	145	4.25	3.12	2.34	3.346	0.226	0.0724358974359
740	152	0.86	3.6	2.7	3.052	-0.548	-0.152222222222
740	156	55.69	151.92	113.94	132.674	-19.246	-0.12668509742
740	168	109.93	94.32	70.74	97.442	3.122	0.0331000848176
740	186	0.68	14.4	10.8	11.656	-2.744	-0.190555555556
740	190	5.25	27.84	20.88	23.322	-4.518	-0.162284482759
740	196	6.02	57.84	43.38	47.476	-10.364	-0.17918395574
740	199	1.61	26.88	20.16	21.826	-5.054	-0.188020833333
740	203	38.02	72.0	54.0	65.204	-6.796	-0.0943888888889
740	212	16.56	40.32	30.24	35.568	-4.752	-0.117857142857
740	234	12.94	67.92	50.94	56.924	-10.996	-0.161896348645
740	310	11.32	45.84	34.38	38.936	-6.904	-0.150610820244
740	311	4.32	46.32	34.74	37.92	-8.4	-0.181347150259
740	314	0.9	3.12	2.34	2.676	-0.444	-0.142307692308
740	360	18.37	52.8	39.6	45.914	-6.886	-0.130416666667
740	460	36.62	72.24	54.18	65.116	-7.124	-0.0986157253599
740	609	23.95	124.56	93.42	104.438	-20.122	-0.161544637123
740	611	12.67	59.76	44.82	50.342	-9.418	-0.157597054886
740	8444	1.44	14.4	10.8	11.808	-2.592	-0.18
740	8445	5.95	30.96	23.22	25.958	-5.002	-0.161563307494
740	8493	3.86	48.96	36.72	39.94	-9.02	-0.184232026144
740	8516	34.49	62.64	46.98	57.01	-5.63	-0.0898786717752
740	8523	52.57	64.56	48.42	62.162	-2.398	-0.0371437422553
740	8537	0.52	6.72	5.04	5.48	-1.24	-0.184523809524
740	8543	5.76	37.44	28.08	31.104	-6.336	-0.169230769231
740	8608	5.05	14.4	10.8	12.53	-1.87	-0.129861111111
740	8659	1.28	63.6	47.7	51.136	-12.464	-0.195974842767
740	8719	0.72	14.4	10.8	11.664	-2.736	-0.19
740	8855	1.67	14.4	10.8	11.854	-2.546	-0.176805555556
740	14000	15.1	117.84	88.38	97.292	-20.548	-0.174372029871
740	14001	0.9	25.68	19.26	20.724	-4.956	-0.192990654206
740	14286	4.08	77.28	57.96	62.64	-14.64	-0.189440993789
740	14326	36.0	67.92	50.94	61.536	-6.384	-0.0939929328622
740	14354	18.0	27.84	20.88	25.872	-1.968	-0.0706896551724
740	14363	1.26	14.4	10.8	11.772	-2.628	-0.1825
740	14419	2.0	14.4	10.8	11.92	-2.48	-0.172222222222
740	14455	27.26	67.2	50.4	59.212	-7.988	-0.118869047619
740	14526	3.37	36.24	27.18	29.666	-6.574	-0.181401766004
740	22431	5.81	60.48	45.36	49.546	-10.934	-0.180787037037
740	23065	8.4	37.44	28.08	31.632	-5.808	-0.155128205128
740	26516	1.92	14.4	10.8	11.904	-2.496	-0.173333333333
740	26523	9.92	53.04	39.78	44.416	-8.624	-0.162594268477
740	26531	2.95	52.8	39.6	42.83	-9.97	-0.188825757576
740	29389	1.04	25.68	19.26	20.752	-4.928	-0.191900311526
740	34323	2.64	41.52	31.14	33.744	-7.776	-0.187283236994
740	35694	7.27	53.04	39.78	43.886	-9.154	-0.172586726998
740	35721	0.17	14.4	10.8	11.554	-2.846	-0.197638888889
740	35828	1.2	20.16	15.12	16.368	-3.792	-0.188095238095
740	35984	1.41	10.8	8.1	8.922	-1.878	-0.173888888889
740	36008	5.8	14.4	10.8	12.68	-1.72	-0.119444444444
751	95	14.14	56.4	42.3	47.948	-8.452	-0.149858156028
751	96	12.16	26.88	20.16	23.936	-2.944	-0.109523809524
751	111	0.82	7.68	5.76	6.308	-1.372	-0.178645833333
751	125	3.85	21.12	15.84	17.666	-3.454	-0.163541666667
751	130		14.4	10.8			
751	168	8.41	31.68	23.76	27.026	-4.654	-0.146906565657
751	234		26.88	20.16			
751	360	2.02	7.68	5.76	6.548	-1.132	-0.147395833333
751	460	2.93	14.4	10.8	12.106	-2.294	-0.159305555556
751	8558	0.95	25.92	19.44	20.926	-4.994	-0.192669753086
751	8735	0.5	14.4	10.8	11.62	-2.78	-0.193055555556
751	38116		14.4	10.8			
771	95	16.72	54.72	41.04	47.12	-7.6	-0.138888888889
771	96	98.93	116.4	87.3	112.906	-3.494	-0.0300171821306
771	102	15.58	35.28	26.46	31.34	-3.94	-0.111678004535
771	118	3.23	30.24	22.68	24.838	-5.402	-0.178637566138
771	125	41.96	76.8	57.6	69.832	-6.968	-0.0907291666667
771	128	1.42	34.8	26.1	28.124	-6.676	-0.19183908046
771	133	0.39	20.16	15.12	16.206	-3.954	-0.196130952381
771	156	18.12	85.44	64.08	71.976	-13.464	-0.157584269663
771	168	25.45	49.68	37.26	44.834	-4.846	-0.0975442834138
771	203	28.45	57.84	43.38	51.962	-5.878	-0.101625172891
771	234	5.61	48.0	36.0	39.522	-8.478	-0.176625
771	309	0.8	12.24	9.18	9.952	-2.288	-0.186928104575
771	310	1.64	7.68	5.76	6.472	-1.208	-0.157291666667
771	311	1.64	42.24	31.68	34.12	-8.12	-0.192234848485
771	360	6.94	33.6	25.2	28.268	-5.332	-0.15869047619
771	460	6.17	14.4	10.8	12.754	-1.646	-0.114305555556
771	609	17.42	62.16	46.62	53.212	-8.948	-0.143951093951
771	611	5.22	49.68	37.26	40.788	-8.892	-0.178985507246
771	8445	3.1	14.4	10.8	12.14	-2.26	-0.156944444444
771	8516	5.78	26.88	20.16	22.66	-4.22	-0.156994047619
771	8523	12.3	45.84	34.38	39.132	-6.708	-0.146335078534
771	8537	6.42	14.4	10.8	12.804	-1.596	-0.110833333333
771	8558	1.8	41.28	30.96	33.384	-7.896	-0.191279069767
771	8608	1.77	14.4	10.8	11.874	-2.526	-0.175416666667
771	8659		12.24	9.18			
771	8719		7.68	5.76			
771	8735	0.57	12.24	9.18	9.906	-2.334	-0.19068627451
771	14286	2.92	12.24	9.18	10.376	-1.864	-0.152287581699
771	14326	38.34	43.2	32.4	42.228	-0.972	-0.0225
771	14379		20.16	15.12			
771	14419	0.15	14.4	10.8	11.55	-2.85	-0.197916666667
771	14455	11.49	48.24	36.18	40.89	-7.35	-0.15236318408
771	14502	0.93	14.4	10.8	11.706	-2.694	-0.187083333333
771	14526	3.59	12.24	9.18	10.51	-1.73	-0.141339869281
771	23087	3.27	47.28	35.46	38.478	-8.802	-0.18616751269
771	26523	1.92	38.4	28.8	31.104	-7.296	-0.19
771	34807	0.18	25.92	19.44	20.772	-5.148	-0.198611111111
771	35691	0.18	23.52	17.64	18.852	-4.668	-0.198469387755
771	35694	0.85	23.52	17.64	18.986	-4.534	-0.192772108844
771	36008	1.4	7.68	5.76	6.424	-1.256	-0.163541666667
772	95	41.36	93.84	70.38	83.344	-10.496	-0.111849957374
772	96	24.16	80.4	60.3	69.152	-11.248	-0.139900497512
772	102	3.31	42.72	32.04	34.838	-7.882	-0.184503745318
772	118	1.95	31.68	23.76	25.734	-5.946	-0.187689393939
772	125	30.23	86.4	64.8	75.166	-11.234	-0.130023148148
772	130	1.84	26.88	20.16	21.872	-5.008	-0.18630952381
772	145	1.0	14.4	10.8	11.72	-2.68	-0.186111111111
772	168	81.42	92.64	69.48	90.396	-2.244	-0.0242227979275
772	190	2.55	20.16	15.12	16.638	-3.522	-0.174702380952
772	196	0.83	19.2	14.4	15.526	-3.674	-0.191354166667
772	203	14.73	31.68	23.76	28.29	-3.39	-0.107007575758
772	234	3.7	62.88	47.16	51.044	-11.836	-0.188231552163
772	314	0.14	14.4	10.8	11.548	-2.852	-0.198055555556
772	350	1.26	14.4	10.8	11.772	-2.628	-0.1825
772	609	62.23	80.16	60.12	76.574	-3.586	-0.0447355289421
772	611	3.04	24.96	18.72	20.576	-4.384	-0.175641025641
772	710		12.24	9.18			
772	8445	7.08	26.88	20.16	22.92	-3.96	-0.147321428571
772	8516	12.05	51.36	38.52	43.498	-7.862	-0.153076323988
772	8523	23.5	42.24	31.68	38.492	-3.748	-0.0887310606061
772	8558	1.9	14.4	10.8	11.9	-2.5	-0.173611111111
772	8608		14.4	10.8			
772	8855	0.2	14.4	10.8	11.56	-2.84	-0.197222222222
772	14000	15.32	54.96	41.22	47.032	-7.928	-0.144250363901
772	14326	1.91	36.96	27.72	29.95	-7.01	-0.189664502165
772	14354	3.18	26.64	19.98	21.948	-4.692	-0.176126126126
772	14419		12.24	9.18			
772	14455	8.2	55.92	41.94	46.376	-9.544	-0.170672389127
772	14502		14.4	10.8			
772	22431	4.5	43.68	32.76	35.844	-7.836	-0.179395604396
772	26518		14.4	10.8			
772	26523		45.84	34.38			
772	26531		14.4	10.8			
772	34323		12.24	9.18			
776	14526	0.0	14.4	10.8	11.52	-2.88	-0.2
783	95	10.49	42.24	31.68	35.89	-6.35	-0.150331439394
783	96	17.18	28.08	21.06	25.9	-2.18	-0.0776353276353
783	125	7.06	26.88	20.16	22.916	-3.964	-0.147470238095
783	128	2.64	35.04	26.28	28.56	-6.48	-0.184931506849
783	156	3.93	33.6	25.2	27.666	-5.934	-0.176607142857
783	168	7.73	36.48	27.36	30.73	-5.75	-0.157620614035
783	196	3.68	26.88	20.16	22.24	-4.64	-0.172619047619
783	203	6.68	45.84	34.38	38.008	-7.832	-0.170855148342
783	212	1.81	38.64	28.98	31.274	-7.366	-0.190631469979
783	310	1.08	7.68	5.76	6.36	-1.32	-0.171875
783	311	7.73	12.24	9.18	11.338	-0.902	-0.0736928104575
783	460	2.61	22.08	16.56	18.186	-3.894	-0.176358695652
783	609	8.77	35.28	26.46	29.978	-5.302	-0.150283446712
783	611	1.0	23.52	17.64	19.016	-4.504	-0.191496598639
783	8516	3.73	14.4	10.8	12.266	-2.134	-0.148194444444
783	8523	4.62	23.28	17.46	19.548	-3.732	-0.160309278351
783	8735	2.1	14.4	10.8	11.94	-2.46	-0.170833333333
783	14379		14.4	10.8			
783	14455	3.05	42.24	31.68	34.402	-7.838	-0.185558712121
783	22431		22.08	16.56			
783	34806	0.2	14.4	10.8	11.56	-2.84	-0.197222222222
783	35694	1.67	23.52	17.64	19.15	-4.37	-0.185799319728
791	96	13.41	28.08	21.06	25.146	-2.934	-0.104487179487
791	111		12.24	9.18			
791	168	3.43	14.4	10.8	12.206	-2.194	-0.152361111111
791	203	3.06	18.72	14.04	15.588	-3.132	-0.167307692308
791	360	8.11	14.4	10.8	13.142	-1.258	-0.0873611111111
791	8516	1.95	14.4	10.8	11.91	-2.49	-0.172916666667
791	8523	4.0	7.68	5.76	6.944	-0.736	-0.0958333333333
791	14000	1.26	40.32	30.24	32.508	-7.812	-0.19375
791	14326	12.88	20.16	15.12	18.704	-1.456	-0.0722222222222
801	95	14.81	56.4	42.3	48.082	-8.318	-0.147482269504
801	96	41.83	66.24	49.68	61.358	-4.882	-0.0737016908213
801	125	11.83	47.52	35.64	40.382	-7.138	-0.15021043771
801	156	21.58	45.6	34.2	40.796	-4.804	-0.105350877193
801	168	21.0	44.4	33.3	39.72	-4.68	-0.105405405405
801	199	2.74	14.4	10.8	12.068	-2.332	-0.161944444444
801	203	5.25	30.24	22.68	25.242	-4.998	-0.165277777778
801	234	0.57	28.08	21.06	22.578	-5.502	-0.19594017094
801	360	1.18	12.24	9.18	10.028	-2.212	-0.180718954248
801	460	17.53	25.92	19.44	24.242	-1.678	-0.064737654321
801	609	5.4	56.64	42.48	46.392	-10.248	-0.18093220339
801	611	2.63	18.72	14.04	15.502	-3.218	-0.171901709402
801	8516	7.61	26.88	20.16	23.026	-3.854	-0.14337797619
801	8523	11.88	19.2	14.4	17.736	-1.464	-0.07625
801	8543	0.46	14.4	10.8	11.612	-2.788	-0.193611111111
801	8558		14.4	10.8			
801	14286	1.36	12.24	9.18	10.064	-2.176	-0.177777777778
801	14326	4.08	43.2	32.4	35.376	-7.824	-0.181111111111
801	14419		25.92	19.44			
801	14455	5.1	41.76	31.32	34.428	-7.332	-0.175574712644
801	26516	0.0	14.4	10.8	11.52	-2.88	-0.2
801	26523	3.42	27.12	20.34	22.38	-4.74	-0.174778761062
801	35694	0.84	12.24	9.18	9.96	-2.28	-0.186274509804
811	95	28.75	74.16	55.62	65.078	-9.082	-0.122464940669
811	96	161.13	224.64	168.48	211.938	-12.702	-0.0565438034188
811	97	32.1	45.12	33.84	42.516	-2.604	-0.0577127659574
811	102	0.9	26.88	20.16	21.684	-5.196	-0.193303571429
811	111	14.3	49.44	37.08	42.412	-7.028	-0.14215210356
811	125	59.78	112.56	84.42	102.004	-10.556	-0.0937810945274
811	128	3.14	50.64	37.98	41.14	-9.5	-0.187598736177
811	133	4.2	28.08	21.06	23.304	-4.776	-0.170085470085
811	152		26.88	20.16			
811	156	67.21	94.56	70.92	89.09	-5.47	-0.0578468697124
811	168	53.43	72.0	54.0	68.286	-3.714	-0.0515833333333
811	190	11.48	35.52	26.64	30.712	-4.808	-0.13536036036
811	196	5.3	49.44	37.08	40.612	-8.828	-0.17855987055
811	203	35.73	51.12	38.34	48.042	-3.078	-0.0602112676056
811	234	4.27	56.64	42.48	46.166	-10.474	-0.184922316384
811	309	2.66	26.4	19.8	21.652	-4.748	-0.179848484848
811	310	10.4	49.44	37.08	41.632	-7.808	-0.157928802589
811	311		14.4	10.8			
811	360	2.27	26.64	19.98	21.766	-4.874	-0.182957957958
811	460	11.48	56.4	42.3	47.416	-8.984	-0.159290780142
811	609	46.59	103.68	77.76	92.262	-11.418	-0.110127314815
811	611	14.67	33.12	24.84	29.43	-3.69	-0.111413043478
811	8445	1.61	23.28	17.46	18.946	-4.334	-0.18616838488
811	8493	2.82	41.28	30.96	33.588	-7.692	-0.186337209302
811	8516	14.89	57.12	42.84	48.674	-8.446	-0.147864145658
811	8523	50.01	39.6	29.7	41.682	2.082	0.0525757575758
811	8537		28.08	21.06			
811	8543	3.84	42.24	31.68	34.56	-7.68	-0.181818181818
811	8558	14.22	20.16	15.12	18.972	-1.188	-0.0589285714286
811	8659	2.3	26.88	20.16	21.964	-4.916	-0.182886904762
811	8735	0.72	25.92	19.44	20.88	-5.04	-0.194444444444
811	14000	5.55	69.12	51.84	56.406	-12.714	-0.183940972222
811	14255	0.58	14.4	10.8	11.636	-2.764	-0.191944444444
811	14286	5.32	35.28	26.46	29.288	-5.992	-0.169841269841
811	14326	3.52	56.4	42.3	45.824	-10.576	-0.187517730496
811	14379	1.37	34.32	25.74	27.73	-6.59	-0.192016317016
811	14419	2.99	26.88	20.16	22.102	-4.778	-0.17775297619
811	14455	7.39	60.72	45.54	50.054	-10.666	-0.175658761528
811	14502	1.02	26.88	20.16	21.708	-5.172	-0.192410714286
811	14526	1.03	28.08	21.06	22.67	-5.41	-0.192663817664
811	26516	4.18	14.4	10.8	12.356	-2.044	-0.141944444444
811	26523	3.65	48.0	36.0	39.13	-8.87	-0.184791666667
811	26531	1.08	25.92	19.44	20.952	-4.968	-0.191666666667
811	34323	1.67	31.68	23.76	25.678	-6.002	-0.189457070707
811	35691	1.71	23.52	17.64	19.158	-4.362	-0.185459183673
811	35828	1.26	14.4	10.8	11.772	-2.628	-0.1825
821	95	19.52	47.76	35.82	42.112	-5.648	-0.118257956449
821	111	2.96	26.88	20.16	22.096	-4.784	-0.177976190476
821	203	7.47	30.24	22.68	25.686	-4.554	-0.150595238095
821	212	2.6	7.68	5.76	6.664	-1.016	-0.132291666667
821	310	0.75	27.12	20.34	21.846	-5.274	-0.194469026549
821	460	3.16	27.12	20.34	22.328	-4.792	-0.176696165192
821	8543	0.79	14.4	10.8	11.678	-2.722	-0.189027777778
821	14526	1.0	14.4	10.8	11.72	-2.68	-0.186111111111
821	26523	0.36	23.52	17.64	18.888	-4.632	-0.19693877551
821	36008		14.4	10.8			
831	125	1.89	26.88	20.16	21.882	-4.998	-0.1859375
831	156	6.32	42.24	31.68	35.056	-7.184	-0.170075757576
831	168	1.59	23.52	17.64	19.134	-4.386	-0.186479591837
831	360	1.06	14.4	10.8	11.732	-2.668	-0.185277777778
831	460	3.74	26.88	20.16	22.252	-4.628	-0.172172619048
831	609	2.16	7.68	5.76	6.576	-1.104	-0.14375
831	8523	1.47	14.4	10.8	11.814	-2.586	-0.179583333333
831	14000	0.72	43.68	32.76	35.088	-8.592	-0.196703296703
834	95	0.39	26.88	20.16	21.582	-5.298	-0.197098214286
836	460	0.54	14.4	10.8	11.628	-2.772	-0.1925
837	95	103.94	79.92	59.94	84.724	4.804	0.0601101101101
837	96	139.79	120.48	90.36	124.342	3.862	0.0320551128818
837	97	1.8	55.92	41.94	45.096	-10.824	-0.19356223176
